id,content
1404,"['binary', 'representation', 'integer', 'string', 'return', 'number', 'steps', 'reduce', 'following', 'current', 'number', 'divide', 'current', 'number', 'add', 'guaranteed', 'always', 'reach', 'one', 'test', 'corressponds', 'number', 'decimal', 'step', 'add', 'obtain', 'step', 'divide', 'obtain', 'step', 'add', 'obtain', 'step', 'divide', 'obtain', 'step', 'divide', 'obtain', 'step', 'divide', 'obtain', 'corressponds', 'number', 'decimal', 'step', 'divide', 'obtain', 'consists', 'characters', 'string', 'bit manipulation']"
1403,"['array', 'obtain', 'subsequence', 'array', 'whose', 'sum', 'elements', 'strictly', 'greater', 'sum', 'elements', 'multiple', 'return', 'subsequence', 'minimum', 'size', 'still', 'exist', 'multiple', 'return', 'subsequence', 'maximum', 'total', 'sum', 'subsequence', 'array', 'obtained', 'erasing', 'elements', 'note', 'solution', 'constraints', 'guaranteed', 'also', 'return', 'answer', 'sorted', 'nums', 'subsequences', 'minimal', 'sum', 'elements', 'strictly', 'greater', 'sum', 'elements', 'subsequence', 'maximum', 'total', 'sum', 'nums', 'subsequence', 'sum', 'elements', 'equal', 'strictly', 'greater', 'sum', 'elements', 'included', 'subsequence', 'minimal', 'satisfying', 'note', 'subsequence', 'returned', 'nums', 'array', 'greedy', 'sorting']"
1416,"['program', 'supposed', 'print', 'array', 'program', 'forgot', 'print', 'whitespaces', 'array', 'printed', 'string', 'digits', 'know', 'integers', 'array', 'range', 'leading', 'zeros', 'string', 'integer', 'return', 'number', 'possible', 'arrays', 'printed', 'using', 'mentioned', 'since', 'answer', 'may', 'return', 'modulo', 'possible', 'array', 'cannot', 'array', 'printed', 'way', 'integer', 'possible', 'arrays', 'consists', 'digits', 'contain', 'leading', 'string', 'dynamic programming']"
1415,"['happy', 'string', 'string', 'consists', 'letters', 'set', 'values', 'strings', 'happy', 'strings', 'strings', 'happy', 'two', 'integers', 'consider', 'list', 'happy', 'strings', 'length', 'sorted', 'lexicographical', 'return', 'kth', 'string', 'list', 'return', 'empty', 'string', 'less', 'happy', 'strings', 'length', 'list', 'contains', 'happy', 'strings', 'length', 'third', 'string', 'happy', 'strings', 'length', 'different', 'happy', 'string', 'length', 'find', 'string', 'string', 'backtracking']"
1414,"['return', 'minimum', 'number', 'fibonacci', 'numbers', 'whose', 'sum', 'equal', 'fibonacci', 'number', 'used', 'multiple', 'fibonacci', 'numbers', 'defined', 'fn', 'guaranteed', 'constraints', 'always', 'find', 'fibonacci', 'numbers', 'sum', 'fibonacci', 'numbers', 'use', 'use', 'use', 'greedy']"
1413,"['array', 'start', 'initial', 'positive', 'value', 'calculate', 'step', 'step', 'sum', 'left', 'return', 'minimum', 'positive', 'value', 'step', 'step', 'sum', 'never', 'less', 'nums', 'choose', 'startvalue', 'third', 'iteration', 'step', 'step', 'sum', 'less', 'step', 'step', 'sum', 'startvalue', 'startvalue', 'nums', 'nums', 'minimum', 'start', 'value', 'nums', 'array', 'prefix sum']"
1397,"['strings', 'size', 'string', 'return', 'number', 'good', 'good', 'string', 'size', 'alphabetically', 'greater', 'equal', 'alphabetically', 'smaller', 'equal', 'contain', 'string', 'evil', 'since', 'answer', 'huge', 'return', 'modulo', 'evil', 'good', 'strings', 'starting', 'good', 'strings', 'starting', 'finally', 'one', 'good', 'string', 'starting', 'evil', 'strings', 'greater', 'equal', 'smaller', 'equal', 'start', 'prefix', 'good', 'evil', 'strings', 'consist', 'lowercase', 'english', 'string', 'dynamic programming', 'string matching']"
1396,"['underground', 'railway', 'system', 'keeping', 'track', 'customer', 'travel', 'times', 'different', 'using', 'data', 'calculate', 'average', 'time', 'takes', 'travel', 'one', 'station', 'implement', 'undergroundsystem', 'void', 'string', 'int', 'customer', 'card', 'id', 'equal', 'checks', 'station', 'stationname', 'time', 'customer', 'checked', 'one', 'place', 'void', 'string', 'int', 'customer', 'card', 'id', 'equal', 'checks', 'station', 'stationname', 'time', 'double', 'string', 'returns', 'average', 'time', 'takes', 'travel', 'startstation', 'average', 'time', 'computed', 'previous', 'traveling', 'times', 'startstation', 'endstation', 'happened', 'meaning', 'check', 'startstation', 'followed', 'check', 'time', 'takes', 'travel', 'startstation', 'endstation', 'may', 'different', 'time', 'takes', 'travel', 'endstation', 'least', 'one', 'customer', 'traveled', 'startstation', 'endstation', 'getaveragetime', 'may', 'assume', 'calls', 'checkin', 'checkout', 'methods', 'customer', 'checks', 'time', 'checks', 'time', 'events', 'happen', 'chronological', 'input', 'output', 'explanation', 'undergroundsystem', 'undergroundsystem', 'new', 'customer', 'customer', 'customer', 'return', 'one', 'trip', 'return', 'two', 'trips', 'return', 'customer', 'return', 'three', 'trips', 'input', 'output', 'explanation', 'undergroundsystem', 'undergroundsystem', 'new', 'customer', 'return', 'customer', 'return', 'customer', 'return', 'strings', 'consist', 'uppercase', 'lowercase', 'english', 'letters', 'calls', 'total', 'answers', 'within', 'actual', 'value', 'hash table', 'string', 'design']"
1395,"['soldiers', 'standing', 'soldier', 'assigned', 'unique', 'rating', 'form', 'team', 'soldiers', 'amongst', 'following', 'choose', 'soldiers', 'index', 'rating', 'team', 'valid', 'return', 'number', 'teams', 'form', 'part', 'multiple', 'rating', 'form', 'three', 'teams', 'rating', 'form', 'team', 'rating', 'integers', 'rating', 'array', 'dynamic programming', 'binary indexed tree']"
1394,"['array', 'integers', 'lucky', 'integer', 'integer', 'frequency', 'array', 'equal', 'return', 'largest', 'lucky', 'integer', 'lucky', 'integer', 'return', 'arr', 'lucky', 'number', 'array', 'arr', 'lucky', 'return', 'largest', 'arr', 'lucky', 'numbers', 'array', 'hash table', 'counting']"
1392,"['string', 'called', 'happy', 'prefix', 'prefix', 'also', 'suffix', 'string', 'return', 'longest', 'happy', 'prefix', 'return', 'empty', 'string', 'prefix', 'contains', 'prefix', 'excluding', 'suffix', 'largest', 'prefix', 'also', 'suffix', 'largest', 'prefix', 'also', 'overlap', 'original', 'contains', 'lowercase', 'english', 'string', 'rolling hash', 'string matching', 'hash function']"
1391,"['cell', 'grid', 'represents', 'street', 'means', 'street', 'connecting', 'left', 'cell', 'right', 'means', 'street', 'connecting', 'upper', 'cell', 'lower', 'means', 'street', 'connecting', 'left', 'cell', 'lower', 'means', 'street', 'connecting', 'right', 'cell', 'lower', 'means', 'street', 'connecting', 'left', 'cell', 'upper', 'means', 'street', 'connecting', 'right', 'cell', 'upper', 'initially', 'start', 'street', 'cell', 'valid', 'path', 'grid', 'path', 'starts', 'upper', 'left', 'cell', 'ends', 'cell', 'path', 'follow', 'notice', 'allowed', 'change', 'return', 'true', 'valid', 'path', 'grid', 'false', 'grid', 'true', 'shown', 'start', 'cell', 'visit', 'cells', 'grid', 'reach', 'grid', 'false', 'shown', 'street', 'cell', 'connected', 'street', 'cell', 'get', 'stuck', 'cell', 'grid', 'false', 'get', 'stuck', 'cell', 'cannot', 'reach', 'cell', 'array', 'depth-first search', 'breadth-first search', 'union find', 'matrix']"
1389,"['two', 'arrays', 'task', 'create', 'target', 'array', 'following', 'initially', 'target', 'array', 'left', 'right', 'read', 'insert', 'index', 'value', 'repeat', 'previous', 'step', 'elements', 'read', 'nums', 'return', 'target', 'guaranteed', 'insertion', 'operations', 'nums', 'index', 'nums', 'index', 'target', 'nums', 'index', 'nums', 'index', 'target', 'nums', 'index', 'array', 'simulation']"
1402,"['chef', 'collected', 'data', 'satisfaction', 'level', 'chef', 'cook', 'dish', 'unit', 'coefficient', 'dish', 'defined', 'time', 'taken', 'cook', 'dish', 'including', 'previous', 'dishes', 'multiplied', 'satisfaction', 'level', 'return', 'maximum', 'sum', 'coefficient', 'chef', 'obtain', 'dishes', 'dishes', 'prepared', 'order', 'chef', 'discard', 'dishes', 'get', 'maximum', 'satisfaction', 'removing', 'second', 'last', 'maximum', 'total', 'coefficient', 'equal', 'dish', 'prepared', 'one', 'unit', 'satisfaction', 'dishes', 'prepared', 'satisfaction', 'people', 'like', 'dish', 'array', 'dynamic programming', 'greedy', 'sorting']"
1400,"['string', 'integer', 'return', 'true', 'use', 'characters', 'construct', 'palindrome', 'strings', 'false', 'true', 'construct', 'two', 'palindromes', 'using', 'characters', 'possible', 'constructions', 'false', 'impossible', 'construct', 'palindromes', 'using', 'characters', 'true', 'possible', 'solution', 'put', 'character', 'separate', 'consists', 'lowercase', 'english', 'hash table', 'string', 'greedy', 'counting']"
1401,"['circle', 'represented', 'rectangle', 'represented', 'coordinates', 'coordinates', 'corner', 'return', 'true', 'circle', 'rectangle', 'overlapped', 'otherwise', 'return', 'check', 'point', 'belongs', 'circle', 'rectangle', 'radius', 'xcenter', 'ycenter', 'true', 'circle', 'rectangle', 'share', 'point', 'radius', 'xcenter', 'ycenter', 'false', 'radius', 'xcenter', 'ycenter', 'true', 'radius', 'ycenter', 'math', 'geometry']"
1399,"['integer', 'number', 'grouped', 'according', 'sum', 'return', 'number', 'groups', 'largest', 'groups', 'grouped', 'according', 'sum', 'digits', 'numbers', 'groups', 'largest', 'groups', 'size', 'hash table', 'math']"
1383,"['two', 'integers', 'two', 'integer', 'arrays', 'speed', 'efficiency', 'length', 'engineers', 'numbered', 'represent', 'speed', 'efficiency', 'ith', 'engineer', 'choose', 'different', 'engineers', 'engineers', 'form', 'team', 'maximum', 'performance', 'team', 'sum', 'speeds', 'multiplied', 'minimum', 'efficiency', 'among', 'return', 'maximum', 'performance', 'since', 'answer', 'huge', 'return', 'modulo', 'speed', 'efficiency', 'maximum', 'performance', 'team', 'selecting', 'engineer', 'engineer', 'performance', 'speed', 'efficiency', 'first', 'select', 'engineer', 'engineer', 'engineer', 'get', 'maximum', 'performance', 'performance', 'speed', 'efficiency', 'array', 'greedy', 'sorting', 'heap (priority queue)']"
1379,"['two', 'binary', 'trees', 'original', 'cloned', 'reference', 'node', 'target', 'original', 'cloned', 'tree', 'copy', 'original', 'return', 'reference', 'node', 'cloned', 'note', 'allowed', 'change', 'two', 'trees', 'target', 'node', 'answer', 'must', 'reference', 'node', 'cloned', 'tree', 'target', 'examples', 'original', 'cloned', 'trees', 'target', 'node', 'green', 'node', 'original', 'answer', 'yellow', 'node', 'cloned', 'tree', 'target', 'tree', 'target', 'number', 'nodes', 'tree', 'range', 'values', 'nodes', 'tree', 'target', 'node', 'node', 'original', 'tree', 'follow', 'could', 'solve', 'problem', 'repeated', 'values', 'tree', 'tree', 'depth-first search', 'breadth-first search', 'binary tree']"
1381,"['design', 'stack', 'supports', 'following', 'implement', 'customstack', 'initializes', 'object', 'maxsize', 'maximum', 'number', 'elements', 'stack', 'nothing', 'stack', 'reached', 'void', 'top', 'stack', 'stack', 'reached', 'int', 'returns', 'top', 'stack', 'stack', 'void', 'int', 'increments', 'bottom', 'elements', 'stack', 'less', 'elements', 'increment', 'elements', 'input', 'output', 'explanation', 'customstack', 'customstack', 'new', 'stack', 'empty', 'stack', 'becomes', 'stack', 'becomes', 'return', 'return', 'top', 'stack', 'stack', 'becomes', 'stack', 'becomes', 'stack', 'becomes', 'stack', 'still', 'add', 'another', 'elements', 'size', 'stack', 'becomes', 'stack', 'becomes', 'return', 'return', 'top', 'stack', 'stack', 'becomes', 'return', 'return', 'top', 'stack', 'stack', 'becomes', 'return', 'return', 'top', 'stack', 'stack', 'becomes', 'return', 'stack', 'empty', 'return', 'maxsize', 'val', 'made', 'method', 'push', 'pop', 'array', 'stack', 'design']"
1380,"['matrix', 'distinct', 'return', 'lucky', 'numbers', 'matrix', 'lucky', 'number', 'element', 'matrix', 'minimum', 'element', 'row', 'maximum', 'matrix', 'lucky', 'number', 'since', 'minimum', 'row', 'maximum', 'matrix', 'lucky', 'number', 'since', 'minimum', 'row', 'maximum', 'matrix', 'lucky', 'number', 'since', 'minimum', 'row', 'maximum', 'elements', 'matrix', 'array', 'matrix']"
1377,"['undirected', 'tree', 'consisting', 'vertices', 'numbered', 'frog', 'starts', 'jumping', 'vertex', 'one', 'frog', 'jumps', 'current', 'vertex', 'another', 'unvisited', 'vertex', 'directly', 'frog', 'jump', 'back', 'visited', 'case', 'frog', 'jump', 'several', 'jumps', 'randomly', 'one', 'frog', 'jump', 'unvisited', 'jumps', 'forever', 'edges', 'undirected', 'tree', 'array', 'means', 'exists', 'edge', 'connecting', 'vertices', 'ai', 'return', 'probability', 'seconds', 'frog', 'vertex', 'answers', 'within', 'actual', 'answer', 'edges', 'target', 'figure', 'shows', 'frog', 'starts', 'vertex', 'jumping', 'probability', 'vertex', 'second', 'jumping', 'probability', 'vertex', 'second', 'thus', 'probability', 'frog', 'vertex', 'seconds', 'edges', 'target', 'figure', 'shows', 'frog', 'starts', 'vertex', 'jumping', 'probability', 'vertex', 'second', 'bi', 'target', 'tree', 'depth-first search', 'breadth-first search', 'graph']"
1376,"['company', 'employees', 'unique', 'id', 'employee', 'head', 'company', 'one', 'employee', 'one', 'direct', 'manager', 'manager', 'array', 'direct', 'manager', 'guaranteed', 'subordination', 'relationships', 'tree', 'head', 'company', 'wants', 'inform', 'company', 'employees', 'urgent', 'piece', 'inform', 'direct', 'inform', 'employees', 'know', 'urgent', 'employee', 'needs', 'minutes', 'inform', 'direct', 'subordinates', 'direct', 'subordinates', 'start', 'spreading', 'return', 'number', 'minutes', 'needed', 'inform', 'employees', 'urgent', 'headid', 'manager', 'informtime', 'head', 'company', 'employee', 'headid', 'manager', 'informtime', 'head', 'company', 'id', 'direct', 'manager', 'employees', 'company', 'needs', 'minute', 'inform', 'tree', 'structure', 'employees', 'company', 'headid', 'employee', 'guaranteed', 'employees', 'tree', 'depth-first search', 'breadth-first search']"
1375,"['binary', 'string', 'length', 'bits', 'flip', 'bits', 'binary', 'string', 'change', 'one', 'integer', 'array', 'flips', 'indicates', 'bit', 'index', 'flipped', 'ith', 'binary', 'string', 'ith', 'bits', 'inclusive', 'range', 'ones', 'bits', 'return', 'number', 'times', 'binary', 'string', 'flipping', 'flips', 'binary', 'string', 'initially', 'applying', 'step', 'string', 'becomes', 'applying', 'step', 'string', 'becomes', 'applying', 'step', 'string', 'becomes', 'applying', 'step', 'string', 'becomes', 'applying', 'step', 'string', 'becomes', 'see', 'string', 'return', 'flips', 'binary', 'string', 'initially', 'applying', 'step', 'string', 'becomes', 'applying', 'step', 'string', 'becomes', 'applying', 'step', 'string', 'becomes', 'applying', 'step', 'string', 'becomes', 'see', 'string', 'return', 'flips', 'permutation', 'integers', 'range', 'array']"
1374,"['return', 'string', 'character', 'string', 'occurs', 'odd', 'number', 'returned', 'string', 'must', 'contain', 'lowercase', 'english', 'multiples', 'valid', 'return', 'valid', 'string', 'since', 'character', 'occurs', 'three', 'times', 'character', 'occurs', 'note', 'many', 'valid', 'strings', 'valid', 'string', 'since', 'characters', 'occur', 'note', 'many', 'valid', 'strings', 'string']"
1388,"['pizza', 'slices', 'varying', 'friends', 'take', 'slices', 'pizza', 'pick', 'pizza', 'friend', 'alice', 'pick', 'next', 'slice', 'direction', 'friend', 'bob', 'pick', 'next', 'slice', 'clockwise', 'direction', 'repeat', 'slices', 'integer', 'array', 'slices', 'represent', 'sizes', 'pizza', 'slices', 'clockwise', 'return', 'maximum', 'possible', 'sum', 'slice', 'sizes', 'slices', 'pick', 'pizza', 'slice', 'size', 'alice', 'bob', 'pick', 'slices', 'size', 'pick', 'slices', 'size', 'finally', 'alice', 'bob', 'pick', 'slice', 'size', 'total', 'slices', 'pick', 'pizza', 'slice', 'size', 'pick', 'slice', 'size', 'partners', 'pick', 'slices', 'size', 'array', 'dynamic programming', 'greedy', 'heap (priority queue)']"
1387,"['power', 'integer', 'defined', 'number', 'steps', 'needed', 'transform', 'using', 'following', 'even', 'odd', 'power', 'needs', 'steps', 'become', 'three', 'integers', 'hi', 'task', 'sort', 'integers', 'interval', 'power', 'value', 'ascending', 'two', 'integers', 'power', 'value', 'sort', 'ascending', 'return', 'kth', 'integer', 'range', 'sorted', 'power', 'notice', 'integer', 'guaranteed', 'transform', 'using', 'steps', 'power', 'fit', 'signed', 'lo', 'hi', 'power', 'power', 'power', 'power', 'interval', 'sorted', 'power', 'value', 'answer', 'second', 'element', 'notice', 'power', 'value', 'sorted', 'ascending', 'lo', 'hi', 'power', 'array', 'corresponding', 'interval', 'interval', 'sorted', 'power', 'fourth', 'number', 'sorted', 'array', 'lo', 'hi', 'hi', 'lo', 'dynamic programming', 'memoization', 'sorting']"
1386,"['numbered', 'labelled', 'shown', 'figure', 'array', 'reservedseats', 'containing', 'numbers', 'seats', 'already', 'seat', 'located', 'row', 'labelled', 'already', 'return', 'maximum', 'number', 'assign', 'seats', 'one', 'single', 'seats', 'across', 'aisle', 'considered', 'exceptional', 'aisle', 'aisle', 'group', 'means', 'two', 'people', 'reservedseats', 'figure', 'shows', 'optimal', 'allocation', 'four', 'seats', 'mark', 'blue', 'already', 'reserved', 'contiguous', 'seats', 'mark', 'orange', 'one', 'reservedseats', 'reservedseats', 'array', 'hash table', 'greedy', 'bit manipulation']"
1385,"['two', 'integer', 'arrays', 'integer', 'return', 'distance', 'value', 'two', 'distance', 'value', 'defined', 'number', 'elements', 'element', 'array', 'two pointers', 'binary search', 'sorting']"
1368,"['cell', 'grid', 'sign', 'pointing', 'next', 'cell', 'visit', 'currently', 'sign', 'means', 'go', 'cell', 'go', 'means', 'go', 'cell', 'go', 'means', 'go', 'lower', 'go', 'means', 'go', 'upper', 'go', 'notice', 'could', 'signs', 'cells', 'grid', 'point', 'outside', 'initially', 'start', 'upper', 'left', 'cell', 'valid', 'path', 'grid', 'path', 'starts', 'upper', 'left', 'cell', 'ends', 'cell', 'following', 'signs', 'valid', 'path', 'modify', 'sign', 'cell', 'cost', 'modify', 'sign', 'cell', 'one', 'time', 'return', 'minimum', 'cost', 'make', 'grid', 'least', 'one', 'valid', 'grid', 'start', 'point', 'path', 'change', 'arrow', 'cost', 'change', 'arrow', 'cost', 'change', 'arrow', 'cost', 'total', 'cost', 'grid', 'follow', 'path', 'grid', 'array', 'breadth-first search', 'graph', 'heap (priority queue)', 'matrix', 'shortest path']"
1367,"['binary', 'tree', 'root', 'list', 'first', 'return', 'true', 'elements', 'linked', 'list', 'starting', 'head', 'correspond', 'downward', 'path', 'connected', 'binary', 'return', 'context', 'downward', 'path', 'means', 'path', 'starts', 'node', 'goes', 'head', 'root', 'true', 'nodes', 'blue', 'form', 'subpath', 'binary', 'head', 'root', 'true', 'head', 'root', 'false', 'path', 'binary', 'tree', 'contains', 'elements', 'linked', 'list', 'number', 'nodes', 'tree', 'range', 'number', 'nodes', 'list', 'range', 'node', 'linked', 'list', 'binary', 'linked list', 'tree', 'depth-first search', 'breadth-first search', 'binary tree']"
1366,"['special', 'ranking', 'voter', 'gives', 'rank', 'highest', 'lowest', 'teams', 'participated', 'ordering', 'teams', 'decided', 'received', 'two', 'teams', 'tie', 'first', 'consider', 'second', 'position', 'resolve', 'tie', 'continue', 'process', 'ties', 'two', 'teams', 'still', 'tied', 'considering', 'rank', 'alphabetically', 'based', 'team', 'array', 'strings', 'votes', 'votes', 'voters', 'ranking', 'sort', 'teams', 'according', 'ranking', 'system', 'described', 'return', 'string', 'teams', 'sorted', 'ranking', 'votes', 'team', 'ranked', 'first', 'place', 'team', 'voted', 'first', 'place', 'team', 'first', 'team', 'ranked', 'second', 'voters', 'ranked', 'third', 'team', 'ranked', 'second', 'voters', 'ranked', 'third', 'voters', 'ranked', 'team', 'second', 'team', 'team', 'votes', 'winner', 'due', 'votes', 'first', 'position', 'one', 'vote', 'second', 'position', 'votes', 'second', 'votes', 'one', 'voter', 'votes', 'used', 'english', 'uppercase', 'characters', 'characters', 'occur', 'also', 'occur', 'array', 'hash table', 'string', 'sorting', 'counting']"
1365,"['array', 'find', 'many', 'numbers', 'array', 'smaller', 'count', 'number', 'valid', 'return', 'answer', 'nums', 'exist', 'four', 'smaller', 'numbers', 'exist', 'smaller', 'number', 'exist', 'one', 'smaller', 'number', 'exist', 'one', 'smaller', 'number', 'exist', 'three', 'smaller', 'numbers', 'nums', 'nums', 'array', 'hash table', 'sorting', 'counting']"
1354,"['array', 'target', 'starting', 'array', 'arr', 'consisting', 'may', 'perform', 'following', 'procedure', 'let', 'sum', 'elements', 'currently', 'choose', 'index', 'set', 'value', 'arr', 'index', 'may', 'repeat', 'procedure', 'many', 'times', 'return', 'true', 'possible', 'construct', 'target', 'array', 'return', 'target', 'true', 'start', 'arr', 'sum', 'choose', 'index', 'sum', 'choose', 'index', 'sum', 'choose', 'index', 'done', 'target', 'false', 'impossible', 'create', 'target', 'array', 'target', 'true', 'array', 'heap (priority queue)']"
1353,"['array', 'events', 'every', 'event', 'starts', 'startdayi', 'ends', 'attend', 'event', 'day', 'starttimei', 'attend', 'one', 'event', 'time', 'return', 'maximum', 'number', 'events', 'events', 'attend', 'three', 'one', 'way', 'attend', 'attend', 'first', 'event', 'day', 'attend', 'second', 'event', 'day', 'attend', 'third', 'event', 'day', 'startdayi', 'enddayi', 'array', 'greedy', 'heap (priority queue)']"
1352,"['design', 'algorithm', 'accepts', 'stream', 'integers', 'retrieves', 'product', 'last', 'integers', 'implement', 'productofnumbers', 'initializes', 'object', 'empty', 'void', 'appends', 'integer', 'num', 'int', 'returns', 'product', 'last', 'numbers', 'current', 'assume', 'always', 'current', 'list', 'least', 'test', 'cases', 'generated', 'product', 'contiguous', 'sequence', 'numbers', 'fit', 'single', 'integer', 'without', 'input', 'output', 'explanation', 'productofnumbers', 'productofnumbers', 'new', 'return', 'product', 'last', 'numbers', 'return', 'product', 'last', 'numbers', 'return', 'product', 'last', 'numbers', 'return', 'product', 'last', 'numbers', 'num', 'calls', 'made', 'add', 'product', 'stream', 'point', 'time', 'fit', 'array', 'math', 'design', 'queue', 'data stream']"
1351,"['matrix', 'grid', 'sorted', 'order', 'return', 'number', 'negative', 'numbers', 'grid', 'negatives', 'number', 'grid', 'follow', 'could', 'find', 'array', 'binary search', 'matrix']"
1373,"['binary', 'tree', 'return', 'maximum', 'sum', 'keys', 'also', 'binary', 'search', 'tree', 'assume', 'bst', 'defined', 'left', 'subtree', 'node', 'contains', 'nodes', 'keys', 'less', 'right', 'subtree', 'node', 'contains', 'nodes', 'keys', 'greater', 'left', 'right', 'subtrees', 'must', 'also', 'binary', 'search', 'root', 'maximum', 'sum', 'valid', 'binary', 'search', 'tree', 'obtained', 'root', 'node', 'key', 'equal', 'root', 'maximum', 'sum', 'valid', 'binary', 'search', 'tree', 'obtained', 'single', 'root', 'node', 'key', 'equal', 'root', 'values', 'return', 'empty', 'number', 'nodes', 'tree', 'range', 'dynamic programming', 'tree', 'depth-first search', 'binary search tree', 'binary tree']"
1372,"['root', 'binary', 'zigzag', 'path', 'binary', 'tree', 'defined', 'choose', 'node', 'binary', 'tree', 'direction', 'current', 'direction', 'move', 'right', 'child', 'current', 'move', 'left', 'change', 'direction', 'right', 'left', 'left', 'repeat', 'second', 'third', 'steps', 'move', 'zigzag', 'length', 'defined', 'number', 'nodes', 'visited', 'single', 'node', 'length', 'return', 'longest', 'zigzag', 'path', 'contained', 'root', 'longest', 'zigzag', 'path', 'blue', 'nodes', 'left', 'root', 'longest', 'zigzag', 'path', 'blue', 'nodes', 'right', 'left', 'root', 'number', 'nodes', 'tree', 'range', 'dynamic programming', 'tree', 'depth-first search', 'binary tree']"
1371,"['string', 'return', 'size', 'longest', 'substring', 'containing', 'vowel', 'even', 'number', 'must', 'appear', 'even', 'number', 'longest', 'substring', 'contains', 'two', 'zero', 'longest', 'substring', 'contains', 'two', 'string', 'longest', 'appear', 'zero', 'lowercase', 'english', 'hash table', 'string', 'bit manipulation', 'prefix sum']"
1370,"['string', 'reorder', 'string', 'using', 'following', 'pick', 'smallest', 'character', 'append', 'pick', 'smallest', 'character', 'greater', 'last', 'appended', 'character', 'result', 'append', 'repeat', 'step', 'cannot', 'pick', 'pick', 'largest', 'character', 'append', 'pick', 'largest', 'character', 'smaller', 'last', 'appended', 'character', 'result', 'append', 'repeat', 'step', 'cannot', 'pick', 'repeat', 'steps', 'pick', 'characters', 'smallest', 'largest', 'character', 'appears', 'choose', 'occurrence', 'append', 'return', 'result', 'string', 'sorting', 'steps', 'first', 'result', 'steps', 'first', 'result', 'first', 'iteration', 'go', 'back', 'step', 'steps', 'second', 'result', 'steps', 'second', 'result', 'word', 'becomes', 'mentioned', 'consists', 'lowercase', 'english', 'hash table', 'string', 'counting']"
1349,"['represent', 'seats', 'denoted', 'character', 'otherwise', 'denoted', 'students', 'see', 'answers', 'sitting', 'next', 'upper', 'left', 'upper', 'cannot', 'see', 'answers', 'student', 'front', 'behind', 'return', 'maximum', 'number', 'students', 'take', 'exam', 'cheating', 'students', 'must', 'placed', 'seats', 'good', 'seats', 'teacher', 'place', 'students', 'available', 'seats', 'cheat', 'seats', 'place', 'students', 'available', 'seats', 'place', 'students', 'available', 'seats', 'column', 'array', 'dynamic programming', 'bit manipulation', 'matrix', 'bitmask']"
1348,"['social', 'media', 'company', 'trying', 'monitor', 'activity', 'site', 'analyzing', 'number', 'tweets', 'occur', 'select', 'periods', 'periods', 'partitioned', 'smaller', 'time', 'chunks', 'based', 'certain', 'frequency', 'period', 'would', 'partitioned', 'following', 'time', 'chunks', 'every', 'minute', 'every', 'hour', 'every', 'day', 'notice', 'last', 'chunk', 'may', 'shorter', 'specified', 'chunk', 'size', 'always', 'end', 'end', 'time', 'period', 'design', 'implement', 'api', 'help', 'company', 'implement', 'tweetcounts', 'initializes', 'tweetcounts', 'void', 'int', 'stores', 'tweetname', 'recorded', 'time', 'string', 'int', 'int', 'returns', 'list', 'integers', 'representing', 'number', 'tweets', 'tweetname', 'time', 'chunk', 'period', 'time', 'frequency', 'freq', 'one', 'representing', 'frequency', 'every', 'day', 'input', 'output', 'explanation', 'tweetcounts', 'tweetcounts', 'new', 'new', 'tweet', 'time', 'new', 'tweet', 'time', 'new', 'tweet', 'time', 'return', 'chunk', 'tweets', 'return', 'chunk', 'chunk', 'tweet', 'new', 'tweet', 'time', 'return', 'chunk', 'tweets', 'endtime', 'endtime', 'starttime', 'calls', 'total', 'recordtweet', 'hash table', 'binary search', 'design', 'sorting', 'ordered set']"
1347,"['two', 'strings', 'length', 'one', 'step', 'choose', 'character', 'replace', 'another', 'return', 'minimum', 'number', 'steps', 'make', 'anagram', 'anagram', 'string', 'string', 'contains', 'characters', 'different', 'replace', 'first', 'anagram', 'replace', 'proper', 'characters', 'make', 'anagram', 'consist', 'lowercase', 'english', 'letters', 'hash table', 'string', 'counting']"
1346,"['array', 'arr', 'check', 'exists', 'two', 'integers', 'double', 'formally', 'check', 'indices', 'arr', 'true', 'double', 'arr', 'true', 'double', 'arr', 'false', 'case', 'exist', 'array', 'hash table', 'two pointers', 'binary search', 'sorting']"
1340,"['array', 'arr', 'integer', 'one', 'step', 'jump', 'index', 'jump', 'index', 'index', 'indices', 'formally', 'choose', 'index', 'array', 'start', 'return', 'maximum', 'number', 'notice', 'jump', 'outside', 'array', 'arr', 'start', 'index', 'jump', 'note', 'start', 'index', 'jump', 'index', 'cannot', 'jump', 'index', 'cannot', 'jump', 'index', 'index', 'index', 'similarly', 'cannot', 'jump', 'index', 'index', 'index', 'arr', 'start', 'always', 'cannot', 'jump', 'arr', 'start', 'index', 'visit', 'array', 'dynamic programming', 'sorting']"
1339,"['root', 'binary', 'split', 'binary', 'tree', 'two', 'subtrees', 'removing', 'one', 'edge', 'product', 'sums', 'subtrees', 'return', 'maximum', 'product', 'sums', 'two', 'since', 'answer', 'may', 'return', 'modulo', 'note', 'need', 'maximize', 'answer', 'taking', 'mod', 'taking', 'root', 'remove', 'red', 'edge', 'get', 'binary', 'trees', 'sum', 'product', 'root', 'remove', 'red', 'edge', 'get', 'binary', 'trees', 'sum', 'product', 'number', 'nodes', 'tree', 'range', 'tree', 'depth-first search', 'binary tree']"
